id_inmueble,precio,planta,int/ext,nÂº hab,m2,ascensor,garage,barrio,id_barrio,distrito,id_distrito,latitud,longitud
201,479000,1.0,EXTERIOR,4.0,121.0,True,False,IBIZA,34,RETIRO,3,40.41829,-3.668984
202,850000,1.0,EXTERIOR,5.0,169.0,True,False,IBIZA,34,RETIRO,3,40.41943,-3.67612
203,2400000,1.0,INTERIOR,4.0,283.0,True,False,IBIZA,34,RETIRO,3,40.42203,-3.679188
204,370000,4.0,INTERIOR,2.0,75.0,True,False,IBIZA,34,RETIRO,3,40.4209,-3.678828
205,895000,2.0,EXTERIOR,4.0,204.0,True,False,IBIZA,34,RETIRO,3,40.42004,-3.671655
206,432000,1.0,EXTERIOR,3.0,90.0,True,False,IBIZA,34,RETIRO,3,40.42,-3.67407
207,1100000,0.0,EXTERIOR,2.0,111.0,True,False,IBIZA,34,RETIRO,3,40.4162,-3.678721
208,595000,1.0,EXTERIOR,2.0,108.0,True,False,IBIZA,34,RETIRO,3,40.4193,-3.676049
209,475000,4.0,EXTERIOR,2.0,77.0,False,False,IBIZA,34,RETIRO,3,40.41837,-3.67436
210,760000,2.0,EXTERIOR,4.0,141.0,True,False,IBIZA,34,RETIRO,3,40.418,-3.673508
211,810000,2.0,EXTERIOR,3.0,115.0,True,False,IBIZA,34,RETIRO,3,40.41801,-3.677406
212,400000,11.0,EXTERIOR,2.0,90.0,True,False,IBIZA,34,RETIRO,3,40.41814,-3.671953
213,910000,7.0,EXTERIOR,2.0,132.0,True,False,IBIZA,34,RETIRO,3,40.42118,-3.673385
214,445000,9.0,EXTERIOR,2.0,46.0,True,False,IBIZA,34,RETIRO,3,40.4182,-3.675778
215,449000,8.0,EXTERIOR,2.0,79.0,True,False,IBIZA,34,RETIRO,3,40.41896,-3.67468
216,895000,6.0,EXTERIOR,5.0,204.0,True,False,IBIZA,34,RETIRO,3,40.42088,-3.671396
217,1390000,2.0,INTERIOR,3.0,157.0,True,False,IBIZA,34,RETIRO,3,40.41831,-3.678926
218,697000,2.0,EXTERIOR,3.0,115.0,True,False,IBIZA,34,RETIRO,3,40.41748,-3.67139
219,465000,1.0,EXTERIOR,3.0,103.0,True,False,IBIZA,34,RETIRO,3,40.42163,-3.67473
220,485000,7.0,INTERIOR,4.0,121.0,True,False,IBIZA,34,RETIRO,3,40.41789,-3.668293
221,432000,4.0,EXTERIOR,3.0,90.0,True,False,IBIZA,34,RETIRO,3,40.41763,-3.675761
222,1100000,1.0,EXTERIOR,2.0,127.0,True,False,IBIZA,34,RETIRO,3,40.41951,-3.670847
223,533000,11.0,EXTERIOR,2.0,84.0,True,False,IBIZA,34,RETIRO,3,40.42089,-3.678805
224,1350000,6.0,EXTERIOR,4.0,181.0,True,True,IBIZA,34,RETIRO,3,40.41484,-3.678112
225,535000,0.0,INTERIOR,3.0,120.0,True,False,IBIZA,34,RETIRO,3,40.41672,-3.67023
226,445000,1.0,EXTERIOR,1.0,89.0,False,False,IBIZA,34,RETIRO,3,40.41945,-3.67829
227,290000,1.0,EXTERIOR,2.0,51.0,True,False,IBIZA,34,RETIRO,3,40.41909,-3.676419
228,710000,0.0,INTERIOR,2.0,109.0,True,False,IBIZA,34,RETIRO,3,40.41785,-3.674936
229,910000,6.0,EXTERIOR,5.0,180.0,True,False,IBIZA,34,RETIRO,3,40.41852,-3.675978
230,990000,8.0,INTERIOR,4.0,205.0,True,False,IBIZA,34,RETIRO,3,40.41818,-3.674372
231,740000,6.0,INTERIOR,3.0,119.0,True,False,IBIZA,34,RETIRO,3,40.41761,-3.677628
232,489000,3.0,EXTERIOR,2.0,93.0,True,False,IBIZA,34,RETIRO,3,40.41666,-3.676
233,689000,8.0,INTERIOR,2.0,97.0,True,False,IBIZA,34,RETIRO,3,40.4179,-3.67797
234,444000,9.0,EXTERIOR,2.0,46.0,True,False,IBIZA,34,RETIRO,3,40.41525,-3.672739
235,795000,11.0,EXTERIOR,2.0,95.0,True,False,IBIZA,34,RETIRO,3,40.41718,-3.674659
236,990000,8.0,INTERIOR,4.0,205.0,True,False,IBIZA,34,RETIRO,3,40.41765,-3.675893
237,2650000,10.0,EXTERIOR,3.0,335.0,True,False,IBIZA,34,RETIRO,3,40.41999,-3.679873
238,940000,9.0,EXTERIOR,2.0,113.0,True,False,IBIZA,34,RETIRO,3,40.41937,-3.678408
239,699000,8.0,EXTERIOR,2.0,113.0,True,False,IBIZA,34,RETIRO,3,40.41804,-3.673417
240,990000,8.0,INTERIOR,4.0,205.0,True,False,IBIZA,34,RETIRO,3,40.41825,-3.674207
241,785000,9.0,EXTERIOR,3.0,101.0,True,False,IBIZA,34,RETIRO,3,40.41618,-3.676009
242,798000,8.0,EXTERIOR,2.0,115.0,True,False,IBIZA,34,RETIRO,3,40.41862,-3.677157
243,690000,6.0,EXTERIOR,3.0,106.0,True,False,IBIZA,34,RETIRO,3,40.41966,-3.672755
244,1350000,6.0,EXTERIOR,4.0,181.0,True,False,IBIZA,34,RETIRO,3,40.41593,-3.679224
245,1050000,13.0,EXTERIOR,2.0,130.0,True,False,IBIZA,34,RETIRO,3,40.41775,-3.668567
246,820000,9.0,EXTERIOR,5.0,184.0,True,False,IBIZA,34,RETIRO,3,40.41864,-3.674616
247,444000,9.0,EXTERIOR,2.0,46.0,True,False,IBIZA,34,RETIRO,3,40.41664,-3.675189
248,780000,6.0,EXTERIOR,2.0,84.0,True,False,IBIZA,34,RETIRO,3,40.4217,-3.679406
249,785000,9.0,INTERIOR,3.0,100.0,True,False,IBIZA,34,RETIRO,3,40.41636,-3.675995
250,785000,9.0,EXTERIOR,3.0,97.0,True,False,IBIZA,34,RETIRO,3,40.41815,-3.674958
251,2800000,9.0,EXTERIOR,4.0,349.0,True,False,IBIZA,34,RETIRO,3,40.41773,-3.677752
252,1350000,6.0,EXTERIOR,4.0,181.0,True,True,IBIZA,34,RETIRO,3,40.41678,-3.679407
253,519000,13.0,INTERIOR,3.0,87.0,True,False,IBIZA,34,RETIRO,3,40.41675,-3.67565
254,576800,9.0,EXTERIOR,4.0,128.0,True,False,IBIZA,34,RETIRO,3,40.41766,-3.669695
255,449900,6.0,EXTERIOR,3.0,80.0,True,False,IBIZA,34,RETIRO,3,40.42035,-3.677776
256,990000,8.0,EXTERIOR,4.0,205.0,True,False,IBIZA,34,RETIRO,3,40.41735,-3.676497
257,990000,8.0,EXTERIOR,4.0,205.0,True,False,IBIZA,34,RETIRO,3,40.41663,-3.676732
258,196000,4.0,INTERIOR,2.0,44.0,True,False,IBIZA,34,RETIRO,3,40.41689,-3.677258
259,990000,8.0,EXTERIOR,4.0,205.0,True,False,IBIZA,34,RETIRO,3,40.41623,-3.677223
260,650000,8.0,EXTERIOR,2.0,113.0,True,False,IBIZA,34,RETIRO,3,40.41804,-3.673448
261,265000,6.0,EXTERIOR,2.0,49.0,True,False,IBIZA,34,RETIRO,3,40.41921,-3.67597
262,699000,8.0,EXTERIOR,2.0,113.0,True,False,IBIZA,34,RETIRO,3,40.41801,-3.673449
263,2350000,1.0,EXTERIOR,3.0,209.0,False,False,JERONIMOS,35,RETIRO,3,40.42249,-3.684146
264,1250000,2.0,EXTERIOR,2.0,153.0,True,False,JERONIMOS,35,RETIRO,3,40.41322,-3.692377
265,1950000,1.0,EXTERIOR,4.0,284.0,False,False,JERONIMOS,35,RETIRO,3,40.41824,-3.689451
266,310000,0.0,INTERIOR,3.0,74.0,True,False,JERONIMOS,35,RETIRO,3,40.40805,-3.688153
267,1550000,6.0,INTERIOR,3.0,200.0,True,False,JERONIMOS,35,RETIRO,3,40.41858,-3.691546
268,2695000,6.0,INTERIOR,6.0,273.0,False,False,JERONIMOS,35,RETIRO,3,40.41835,-3.689953
269,535500,2.0,EXTERIOR,4.0,140.0,True,False,JERONIMOS,35,RETIRO,3,40.40699,-3.682074
270,3100000,7.0,EXTERIOR,3.0,266.0,True,False,JERONIMOS,35,RETIRO,3,40.41413,-3.688628
271,1150000,0.0,EXTERIOR,3.0,115.0,True,False,JERONIMOS,35,RETIRO,3,40.40926,-3.689893
272,1200000,1.0,EXTERIOR,3.0,158.0,True,False,JERONIMOS,35,RETIRO,3,40.41732,-3.690932
273,1550000,9.0,EXTERIOR,4.0,175.0,True,False,JERONIMOS,35,RETIRO,3,40.41787,-3.690928
274,1850000,7.0,EXTERIOR,4.0,335.0,True,True,JERONIMOS,35,RETIRO,3,40.41574,-3.691445
275,1200000,3.0,EXTERIOR,3.0,158.0,True,False,JERONIMOS,35,RETIRO,3,40.41812,-3.692536
276,6900000,7.0,INTERIOR,6.0,623.0,True,False,JERONIMOS,35,RETIRO,3,40.4213,-3.683426
277,2500000,7.0,EXTERIOR,4.0,255.0,False,False,JERONIMOS,35,RETIRO,3,40.41342,-3.688299
278,1500000,6.0,EXTERIOR,2.0,194.0,True,False,JERONIMOS,35,RETIRO,3,40.40808,-3.689005
279,889995,4.0,EXTERIOR,2.0,111.0,True,False,JERONIMOS,35,RETIRO,3,40.41464,-3.68826
280,600000,1.0,EXTERIOR,4.0,184.0,True,False,JERONIMOS,35,RETIRO,3,40.40831,-3.68174
281,1550000,6.0,EXTERIOR,3.0,194.0,True,False,JERONIMOS,35,RETIRO,3,40.41762,-3.690356
282,570000,6.0,EXTERIOR,3.0,156.0,True,False,JERONIMOS,35,RETIRO,3,40.40721,-3.681389
283,2500000,1.0,EXTERIOR,5.0,280.0,True,False,JERONIMOS,35,RETIRO,3,40.4127,-3.688819
284,575000,8.0,EXTERIOR,4.0,144.0,True,False,JERONIMOS,35,RETIRO,3,40.4071,-3.682589
285,1500000,2.0,INTERIOR,2.0,170.0,True,False,JERONIMOS,35,RETIRO,3,40.40809,-3.688989
286,1900000,7.0,EXTERIOR,5.0,221.0,True,False,JERONIMOS,35,RETIRO,3,40.41138,-3.689325
287,1500000,8.0,EXTERIOR,2.0,154.0,True,False,JERONIMOS,35,RETIRO,3,40.41347,-3.690841
288,3500000,1.0,INTERIOR,7.0,478.0,True,False,JERONIMOS,35,RETIRO,3,40.41701,-3.691169
289,1850000,7.0,EXTERIOR,4.0,335.0,True,False,JERONIMOS,35,RETIRO,3,40.41419,-3.689191
290,950000,6.0,EXTERIOR,4.0,164.0,True,False,JERONIMOS,35,RETIRO,3,40.41764,-3.6793
291,975000,6.0,EXTERIOR,3.0,160.0,True,True,JERONIMOS,35,RETIRO,3,40.40758,-3.687915
292,3400000,7.0,EXTERIOR,5.0,426.0,True,False,JERONIMOS,35,RETIRO,3,40.41896,-3.691807
293,1980000,7.0,EXTERIOR,3.0,232.0,True,False,JERONIMOS,35,RETIRO,3,40.4181,-3.694093
294,2300000,0.0,EXTERIOR,4.0,390.0,False,True,JERONIMOS,35,RETIRO,3,40.41831,-3.693004
295,1150000,5.0,EXTERIOR,3.0,200.0,True,True,JERONIMOS,35,RETIRO,3,40.40736,-3.688185
296,2550000,3.0,EXTERIOR,3.0,280.0,True,False,JERONIMOS,35,RETIRO,3,40.40752,-3.687694
297,830000,2.0,EXTERIOR,4.0,156.0,True,True,JERONIMOS,35,RETIRO,3,40.40856,-3.680711
298,565000,6.0,EXTERIOR,3.0,156.0,True,True,JERONIMOS,35,RETIRO,3,40.4084,-3.682043
299,975000,3.0,EXTERIOR,3.0,160.0,True,False,JERONIMOS,35,RETIRO,3,40.41365,-3.684923
300,3125000,11.0,INTERIOR,5.0,326.0,True,False,JERONIMOS,35,RETIRO,3,40.42064,-3.680282
301,1360000,7.0,EXTERIOR,2.0,125.0,True,False,JERONIMOS,35,RETIRO,3,40.41576,-3.691074
302,975000,6.0,EXTERIOR,3.0,160.0,True,False,JERONIMOS,35,RETIRO,3,40.41302,-3.685678
303,1475000,3.0,EXTERIOR,2.0,157.0,True,True,JERONIMOS,35,RETIRO,3,40.40695,-3.687327
304,2100000,11.0,EXTERIOR,3.0,235.0,True,True,JERONIMOS,35,RETIRO,3,40.41865,-3.692178
305,2650000,9.0,EXTERIOR,3.0,253.0,False,False,JERONIMOS,35,RETIRO,3,40.41739,-3.689299
306,715000,7.0,EXTERIOR,4.0,140.0,True,False,JERONIMOS,35,RETIRO,3,40.40616,-3.686029
307,1500000,2.0,EXTERIOR,2.0,157.0,True,False,JERONIMOS,35,RETIRO,3,40.40826,-3.688858
308,1500000,4.0,INTERIOR,3.0,194.0,True,False,JERONIMOS,35,RETIRO,3,40.41389,-3.694627
309,2500000,10.0,EXTERIOR,5.0,280.0,True,False,JERONIMOS,35,RETIRO,3,40.41507,-3.690137
310,2100000,10.0,EXTERIOR,4.0,231.0,True,True,JERONIMOS,35,RETIRO,3,40.41355,-3.690122
311,420000,1.0,EXTERIOR,3.0,75.0,False,False,JERONIMOS,35,RETIRO,3,40.4096,-3.691191
312,2500000,7.0,EXTERIOR,4.0,255.0,True,False,JERONIMOS,35,RETIRO,3,40.41359,-3.691831
313,600000,2.0,EXTERIOR,4.0,155.0,True,True,JERONIMOS,35,RETIRO,3,40.40747,-3.68024
314,2100000,8.0,EXTERIOR,3.0,214.0,True,False,JERONIMOS,35,RETIRO,3,40.41358,-3.690883
315,1600000,9.0,EXTERIOR,3.0,166.0,False,False,JERONIMOS,35,RETIRO,3,40.41525,-3.691068
316,590000,10.0,EXTERIOR,5.0,166.0,True,False,JERONIMOS,35,RETIRO,3,40.40738,-3.681616
317,1590000,9.0,EXTERIOR,3.0,153.0,True,False,JERONIMOS,35,RETIRO,3,40.41996,-3.688029
318,1500000,0.0,EXTERIOR,3.0,249.0,True,False,JERONIMOS,35,RETIRO,3,40.40689,-3.688329
319,3500000,6.0,EXTERIOR,3.0,476.0,True,False,JERONIMOS,35,RETIRO,3,40.41769,-3.690998
320,1500000,9.0,EXTERIOR,4.0,250.0,True,False,JERONIMOS,35,RETIRO,3,40.40921,-3.689776
321,2100000,11.0,EXTERIOR,3.0,236.0,True,False,JERONIMOS,35,RETIRO,3,40.41905,-3.692122
322,1900000,7.0,EXTERIOR,5.0,200.0,True,False,JERONIMOS,35,RETIRO,3,40.41402,-3.690146
323,975000,1.0,EXTERIOR,3.0,160.0,True,False,JERONIMOS,35,RETIRO,3,40.40765,-3.688066
324,645000,7.0,INTERIOR,3.0,100.0,True,False,JERONIMOS,35,RETIRO,3,40.41395,-3.690773
325,1950000,2.0,EXTERIOR,1.0,177.0,True,False,JERONIMOS,35,RETIRO,3,40.40942,-3.689759
326,2550000,1.0,EXTERIOR,3.0,233.0,True,False,JERONIMOS,35,RETIRO,3,40.41748,-3.69033
327,2500000,9.0,EXTERIOR,5.0,280.0,True,False,JERONIMOS,35,RETIRO,3,40.41222,-3.688499
328,1200000,4.0,INTERIOR,3.0,158.0,True,False,JERONIMOS,35,RETIRO,3,40.41698,-3.69171
329,770000,9.0,EXTERIOR,3.0,152.0,True,False,JERONIMOS,35,RETIRO,3,40.40686,-3.68281
330,890000,1.0,EXTERIOR,2.0,142.0,True,False,JERONIMOS,35,RETIRO,3,40.41315,-3.689977
331,4260000,3.0,EXTERIOR,7.0,355.0,True,False,JERONIMOS,35,RETIRO,3,40.41931,-3.690643
332,2500000,7.0,EXTERIOR,4.0,255.0,True,False,JERONIMOS,35,RETIRO,3,40.41499,-3.689748
333,3000000,9.0,EXTERIOR,3.0,245.0,False,False,JERONIMOS,35,RETIRO,3,40.41371,-3.691722
334,4500000,7.0,EXTERIOR,5.0,407.0,True,False,JERONIMOS,35,RETIRO,3,40.42091,-3.690128
335,890000,10.0,EXTERIOR,5.0,160.0,True,True,JERONIMOS,35,RETIRO,3,40.40763,-3.688035
336,1500000,1.0,EXTERIOR,4.0,249.0,True,False,JERONIMOS,35,RETIRO,3,40.40794,-3.689503
337,450000,4.0,EXTERIOR,5.0,122.0,True,False,JERONIMOS,35,RETIRO,3,40.4059,-3.68714
338,3125000,11.0,INTERIOR,5.0,326.0,True,False,JERONIMOS,35,RETIRO,3,40.42014,-3.683171
339,3500000,6.0,EXTERIOR,6.0,480.0,True,False,JERONIMOS,35,RETIRO,3,40.41649,-3.688977
340,2200000,4.0,EXTERIOR,4.0,224.0,True,False,JERONIMOS,35,RETIRO,3,40.4157,-3.692981
341,2200000,4.0,EXTERIOR,5.0,230.0,False,False,JERONIMOS,35,RETIRO,3,40.41532,-3.692201
342,211000,3.0,EXTERIOR,1.0,40.0,True,False,JERONIMOS,35,RETIRO,3,40.40723,-3.683511
343,975000,6.0,INTERIOR,3.0,160.0,True,False,JERONIMOS,35,RETIRO,3,40.4075,-3.688
344,2500000,0.0,EXTERIOR,7.0,200.0,False,False,JERONIMOS,35,RETIRO,3,40.40798,-3.690717
345,750000,8.0,EXTERIOR,3.0,145.0,True,False,JERONIMOS,35,RETIRO,3,40.40676,-3.687422
346,1500000,2.0,EXTERIOR,2.0,252.0,True,True,JERONIMOS,35,RETIRO,3,40.40805,-3.688891
347,3050000,9.0,INTERIOR,3.0,250.0,True,False,JERONIMOS,35,RETIRO,3,40.41451,-3.690445
348,1900000,7.0,EXTERIOR,5.0,221.0,True,False,JERONIMOS,35,RETIRO,3,40.41191,-3.691771
349,2050000,11.0,INTERIOR,3.0,240.0,True,False,JERONIMOS,35,RETIRO,3,40.41982,-3.688107
350,890000,3.0,EXTERIOR,2.0,142.0,True,False,JERONIMOS,35,RETIRO,3,40.41504,-3.690935
351,4700000,8.0,EXTERIOR,4.0,400.0,False,False,JERONIMOS,35,RETIRO,3,40.41835,-3.687603
352,1200000,4.0,EXTERIOR,3.0,158.0,True,False,JERONIMOS,35,RETIRO,3,40.41792,-3.690512
353,515000,6.0,EXTERIOR,4.0,155.0,True,False,JERONIMOS,35,RETIRO,3,40.40748,-3.680638
354,1150000,1.0,EXTERIOR,3.0,194.0,True,False,JERONIMOS,35,RETIRO,3,40.4075,-3.688
355,1399859,9.0,EXTERIOR,5.0,230.0,True,False,JERONIMOS,35,RETIRO,3,40.40788,-3.689551
356,610000,6.0,INTERIOR,4.0,187.0,False,False,JERONIMOS,35,RETIRO,3,40.40818,-3.68879
357,479000,6.0,EXTERIOR,2.0,68.0,True,False,NINO JESUS,36,RETIRO,3,40.40911,-3.675946
358,990000,2.0,EXTERIOR,4.0,201.0,True,False,NINO JESUS,36,RETIRO,3,40.41463,-3.672613
359,610000,8.0,EXTERIOR,4.0,125.0,True,False,NINO JESUS,36,RETIRO,3,40.41661,-3.67144
360,680000,6.0,EXTERIOR,2.0,87.0,True,True,NINO JESUS,36,RETIRO,3,40.41171,-3.670503
361,800000,0.0,EXTERIOR,4.0,150.0,True,False,NINO JESUS,36,RETIRO,3,40.41034,-3.669971
362,483000,11.0,EXTERIOR,4.0,112.0,True,False,NINO JESUS,36,RETIRO,3,40.40716,-3.674164
363,550000,8.0,EXTERIOR,4.0,100.0,True,False,NINO JESUS,36,RETIRO,3,40.41748,-3.675634
364,320000,1.0,EXTERIOR,3.0,60.0,True,False,NINO JESUS,36,RETIRO,3,40.41565,-3.67604
365,444000,1.0,INTERIOR,2.0,45.0,True,False,NINO JESUS,36,RETIRO,3,40.41645,-3.66953
366,849000,0.0,EXTERIOR,4.0,135.0,True,True,NINO JESUS,36,RETIRO,3,40.40882,-3.67668
367,1275000,12.0,EXTERIOR,5.0,260.0,True,True,NINO JESUS,36,RETIRO,3,40.41036,-3.671102
368,990000,14.0,EXTERIOR,4.0,201.0,True,False,NINO JESUS,36,RETIRO,3,40.41639,-3.671645
369,850000,12.0,EXTERIOR,3.0,138.0,True,True,NINO JESUS,36,RETIRO,3,40.40891,-3.67029
370,430500,11.0,EXTERIOR,2.0,103.0,True,False,NINO JESUS,36,RETIRO,3,40.40731,-3.673843
371,740000,10.0,EXTERIOR,4.0,150.0,True,False,NINO JESUS,36,RETIRO,3,40.41369,-3.67655
372,537000,1.0,EXTERIOR,3.0,115.0,True,False,NINO JESUS,36,RETIRO,3,40.41504,-3.67283
373,449000,3.0,INTERIOR,2.0,125.0,True,False,NINO JESUS,36,RETIRO,3,40.41498,-3.673944
374,1450000,4.0,INTERIOR,4.0,413.0,True,False,NINO JESUS,36,RETIRO,3,40.40714,-3.671928
375,650000,0.0,EXTERIOR,3.0,94.0,False,False,NINO JESUS,36,RETIRO,3,40.41624,-3.670881
376,259000,1.0,EXTERIOR,1.0,46.0,False,False,NINO JESUS,36,RETIRO,3,40.41343,-3.670773
377,579900,0.0,EXTERIOR,4.0,140.0,True,False,NINO JESUS,36,RETIRO,3,40.40945,-3.675413
378,650000,7.0,EXTERIOR,4.0,164.0,True,False,NINO JESUS,36,RETIRO,3,40.41394,-3.677252
379,1200000,1.0,EXTERIOR,4.0,214.0,True,False,NINO JESUS,36,RETIRO,3,40.41428,-3.670178
380,650000,6.0,EXTERIOR,3.0,92.0,True,False,NINO JESUS,36,RETIRO,3,40.41758,-3.668399
381,820000,1.0,EXTERIOR,2.0,179.0,True,False,NINO JESUS,36,RETIRO,3,40.41109,-3.672392
382,1150000,6.0,EXTERIOR,4.0,276.0,True,False,NINO JESUS,36,RETIRO,3,40.41011,-3.67112
383,820000,6.0,EXTERIOR,2.0,179.0,True,True,NINO JESUS,36,RETIRO,3,40.41069,-3.669311
384,1275000,3.0,EXTERIOR,1.0,257.0,True,False,NINO JESUS,36,RETIRO,3,40.41554,-3.672404
385,1850000,0.0,EXTERIOR,3.0,195.0,True,False,NINO JESUS,36,RETIRO,3,40.4118,-3.674746
386,849000,17.0,EXTERIOR,4.0,188.0,True,False,NINO JESUS,36,RETIRO,3,40.40891,-3.676808
387,1490000,10.0,INTERIOR,3.0,224.0,True,False,NINO JESUS,36,RETIRO,3,40.41102,-3.671524
388,1490000,10.0,EXTERIOR,3.0,198.0,True,True,NINO JESUS,36,RETIRO,3,40.41265,-3.672363
389,846500,7.0,INTERIOR,3.0,179.0,True,True,NINO JESUS,36,RETIRO,3,40.40968,-3.67101
390,269000,2.0,EXTERIOR,1.0,46.0,False,False,NINO JESUS,36,RETIRO,3,40.41346,-3.670624
391,985000,1.0,EXTERIOR,4.0,195.0,True,False,NINO JESUS,36,RETIRO,3,40.41257,-3.6725
392,759000,8.0,INTERIOR,5.0,145.0,True,False,NINO JESUS,36,RETIRO,3,40.41183,-3.674054
393,340000,3.0,EXTERIOR,2.0,72.0,True,False,NINO JESUS,36,RETIRO,3,40.41572,-3.675883
394,779000,3.0,INTERIOR,3.0,155.0,True,False,NINO JESUS,36,RETIRO,3,40.41116,-3.671531
395,1490000,10.0,EXTERIOR,3.0,198.0,True,False,NINO JESUS,36,RETIRO,3,40.40963,-3.671778
396,1490000,10.0,EXTERIOR,3.0,224.0,True,False,NINO JESUS,36,RETIRO,3,40.41038,-3.673443
397,1150000,2.0,EXTERIOR,5.0,279.0,True,False,NINO JESUS,36,RETIRO,3,40.41153,-3.673948
398,990000,14.0,EXTERIOR,4.0,201.0,True,False,NINO JESUS,36,RETIRO,3,40.41365,-3.671083
399,649000,1.0,EXTERIOR,4.0,150.0,True,False,NINO JESUS,36,RETIRO,3,40.40784,-3.67036
400,740000,10.0,EXTERIOR,4.0,150.0,True,False,NINO JESUS,36,RETIRO,3,40.41666,-3.674786
