id,buildingSubtype,buildingType,isNewConstruction,price,rawPrice,reducedPrice,country,regionLevel1,regionLevel2,province,municipality,district,neighborhood,zipCode,latitude,longitude,accuracy,bathrooms,conservationState,floor,air_conditioner,heating,elevator,balcony,rooms,surface,heater,terrace,parking,swimming_pool
162860177,Flat,Flat,False,650.000 €,650000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Niño Jesús,28009,40.41624,-3.670881,0,2.0,,,1.0,,,,3.0,94.0,1.0,,,
156971421,Flat,Flat,False,430.500 €,430500,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Niño Jesús,28007,40.40731,-3.673843,0,2.0,3.0,11.0,,,1.0,,2.0,103.0,1.0,,,
162735383,Flat,Flat,False,630.000 €,630000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.4033,-3.678094,0,1.0,,6.0,,,,,3.0,172.0,,,,
161591344,Flat,Flat,False,760.000 €,760000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.418,-3.673508,0,3.0,,,1.0,,1.0,,4.0,141.0,1.0,,,
162710541,Flat,Flat,False,2.650.000 €,2650000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.41739,-3.689299,0,3.0,2.0,9.0,,,,1.0,3.0,253.0,1.0,1.0,,
162767906,Flat,Flat,False,430.500 €,430500,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40694,-3.673475,0,2.0,,11.0,,,1.0,,2.0,103.0,1.0,,,
162138421,Flat,Flat,False,595.000 €,595000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.4193,-3.676049,0,2.0,2.0,,1.0,,1.0,,2.0,108.0,1.0,,,
162743561,Flat,Flat,False,990.000 €,990000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Niño Jesús,28009,40.41463,-3.672613,0,3.0,,,1.0,,1.0,,4.0,201.0,1.0,1.0,,
163200242,Flat,Flat,False,2.500.000 €,2500000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.41359,-3.691831,0,3.0,2.0,7.0,1.0,,1.0,1.0,4.0,255.0,1.0,1.0,,
160441392,Flat,Flat,False,1.800.000 €,1800000,100.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Adelfas,28001,40.40649,-3.670807,0,4.0,4.0,10.0,,,1.0,,5.0,241.0,1.0,1.0,,
159097580,Flat,Flat,False,430.500 €,430500,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40564,-3.671782,0,2.0,,11.0,,,1.0,,2.0,87.0,,,,
157719304,Loft,Flat,False,1.450.000 €,1450000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Niño Jesús,28007,40.40714,-3.671928,0,2.0,2.0,,,,1.0,,4.0,413.0,,,,1.0
162904933,Flat,Flat,False,515.000 €,515000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40331,-3.673341,0,2.0,1.0,6.0,,,1.0,,3.0,138.0,1.0,,,
163192832,Flat,Flat,False,740.000 €,740000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.41761,-3.677628,0,2.0,2.0,6.0,1.0,,1.0,1.0,3.0,119.0,1.0,,,
163117619,Attic,Flat,False,1.100.000 €,1100000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.4162,-3.678721,0,2.0,1.0,,1.0,,1.0,,2.0,111.0,1.0,1.0,,
163105538,Flat,Flat,False,150.000 €,150000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40453,-3.680329,0,1.0,4.0,9.0,1.0,,,,2.0,33.0,,,,
162352029,Attic,Flat,False,1.490.000 €,1490000,60.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Niño Jesús,28007,40.41038,-3.673443,0,2.0,3.0,10.0,1.0,,1.0,,3.0,224.0,,,,
162008802,Flat,Flat,False,3.500.000 €,3500000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.41701,-3.691169,0,8.0,3.0,,1.0,,1.0,1.0,7.0,478.0,,,,
162035940,Flat,Flat,False,432.000 €,432000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.42,-3.67407,0,2.0,,,,,1.0,,3.0,90.0,1.0,1.0,,
162811925,Flat,Flat,False,309.900 €,309900,5.100 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40501,-3.675674,0,2.0,2.0,7.0,,,1.0,,4.0,105.0,1.0,,,
162694628,Attic,Flat,False,820.000 €,820000,50.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Estrella,28007,40.41742,-3.664498,0,2.0,3.0,19.0,1.0,,1.0,,4.0,173.0,1.0,1.0,,
163194066,Flat,Flat,False,890.000 €,890000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.40763,-3.688035,0,4.0,,10.0,,,1.0,,5.0,160.0,,1.0,1.0,
161606202,Flat,Flat,False,880.000 €,880000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Estrella,28007,40.41855,-3.664893,0,3.0,1.0,8.0,1.0,1.0,1.0,,3.0,167.0,,,,
163025440,Attic,Flat,False,2.500.000 €,2500000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.41222,-3.688499,0,6.0,4.0,9.0,1.0,1.0,1.0,,5.0,280.0,,1.0,,
162668251,Flat,Flat,False,1.150.000 €,1150000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Niño Jesús,28009,40.41011,-3.67112,0,2.0,4.0,6.0,,,1.0,,4.0,276.0,1.0,,,
163037896,Flat,Flat,False,650.000 €,650000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Niño Jesús,28009,40.41758,-3.668399,0,2.0,1.0,6.0,1.0,,1.0,,3.0,92.0,1.0,,,
161598134,Flat,Flat,False,650.000 €,650000,75.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Niño Jesús,28007,40.41394,-3.677252,0,3.0,4.0,7.0,1.0,,1.0,1.0,4.0,164.0,1.0,1.0,,
163029282,Flat,Flat,False,940.000 €,940000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.41937,-3.678408,0,2.0,3.0,9.0,1.0,,1.0,,2.0,113.0,1.0,,,
160427435,Flat,Flat,False,630.000 €,630000,95.700 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40324,-3.678011,1,1.0,,6.0,,,,,3.0,172.0,,,,
162713607,Flat,Flat,False,570.000 €,570000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.40721,-3.681389,0,2.0,2.0,6.0,1.0,,1.0,,3.0,156.0,,1.0,,
162960534,Flat,Flat,False,880.000 €,880000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Estrella,28007,40.41692,-3.664333,0,3.0,2.0,8.0,1.0,,1.0,,3.0,167.0,1.0,,,
163196747,Flat,Flat,False,399.000 €,399000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Estrella,28007,40.4083,-3.66944,1,1.0,,11.0,1.0,,1.0,,3.0,69.0,1.0,1.0,,
163195639,Apartment,Flat,False,142.000 €,142000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Adelfas,28007,40.39993,-3.671844,0,1.0,3.0,7.0,,,1.0,,,30.0,,,,
163193377,Flat,Flat,False,579.900 €,579900,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Niño Jesús,28007,40.40945,-3.675413,0,2.0,,,,,1.0,,4.0,140.0,,,,
163191541,Flat,Flat,False,495.000 €,495000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28014,40.40542,-3.682514,0,2.0,2.0,6.0,1.0,,1.0,,3.0,151.0,1.0,,1.0,
163190754,Flat,Flat,False,285.000 €,285000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40329,-3.675831,0,1.0,1.0,9.0,1.0,,1.0,1.0,1.0,68.0,1.0,,,
161350043,Flat,Flat,False,150.000 €,150000,25.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40629,-3.676622,1,1.0,,3.0,1.0,,,,1.0,39.0,,,,
163105834,Flat,Flat,False,785.000 €,785000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.41618,-3.676009,0,2.0,1.0,9.0,1.0,,1.0,,3.0,101.0,1.0,,,
163129031,Flat,Flat,False,360.000 €,360000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Adelfas,28007,40.40393,-3.670664,0,1.0,2.0,6.0,,,1.0,1.0,1.0,63.0,1.0,,,
163057890,Attic,Flat,False,2.500.000 €,2500000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.4127,-3.688819,0,6.0,3.0,,1.0,,1.0,,5.0,280.0,,1.0,,
157508251,Flat,Flat,False,1.200.000 €,1200000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.41812,-3.692536,0,3.0,2.0,3.0,1.0,,1.0,,3.0,158.0,1.0,,,
157541657,Duplex,Flat,False,1.275.000 €,1275000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Niño Jesús,28009,40.41554,-3.672404,0,2.0,,3.0,1.0,,1.0,,1.0,257.0,1.0,,,
161569894,Flat,Flat,False,630.000 €,630000,95.700 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40312,-3.678061,0,1.0,3.0,6.0,,,,,3.0,172.0,,,,
163169550,Flat,Flat,False,482.000 €,482000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Estrella,28007,40.41555,-3.666492,0,1.0,2.0,15.0,,,1.0,,3.0,95.0,1.0,,,
163182019,Attic,Flat,False,1.050.000 €,1050000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.41775,-3.668567,0,2.0,1.0,13.0,1.0,,1.0,,2.0,130.0,1.0,1.0,,
163179326,Flat,Flat,False,460.000 €,460000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40592,-3.679727,0,2.0,2.0,7.0,1.0,,1.0,,3.0,100.0,,1.0,,
162277895,Flat,Flat,False,895.000 €,895000,35.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.42004,-3.671655,0,4.0,3.0,,,,1.0,1.0,4.0,204.0,1.0,1.0,,
162215388,Flat,Flat,False,429.000 €,429000,31.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40483,-3.679005,0,2.0,1.0,,1.0,,,,,129.0,1.0,,,
151532226,Flat,Flat,False,565.000 €,565000,55.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Adelfas,28013,40.40532,-3.667203,0,2.0,3.0,11.0,1.0,,1.0,,4.0,130.0,1.0,1.0,1.0,1.0
162845410,Flat,Flat,False,600.000 €,600000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.40831,-3.68174,0,3.0,,,1.0,,1.0,,4.0,184.0,1.0,1.0,,
163174159,Flat,Flat,False,889.995 €,889995,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.41464,-3.68826,0,2.0,,,,,1.0,,2.0,111.0,,,,
163172048,Flat,Flat,False,350.000 €,350000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Estrella,28007,40.4066,-3.664914,0,1.0,2.0,6.0,,,1.0,,2.0,70.0,1.0,,,
161009609,Flat,Flat,False,567.000 €,567000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Adelfas,28007,40.40371,-3.67136,1,2.0,1.0,8.0,,1.0,1.0,,2.0,102.0,,,1.0,
161009282,Flat,Flat,False,357.000 €,357000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Adelfas,28007,40.40371,-3.67136,1,1.0,1.0,3.0,1.0,,1.0,,1.0,72.0,,,1.0,
158801760,Attic,Flat,False,457.000 €,457000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Adelfas,28045,40.40371,-3.67136,1,1.0,1.0,,,,1.0,1.0,1.0,69.0,1.0,1.0,1.0,
151194922,Flat,Flat,False,496.000 €,496000,31.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Adelfas,28045,40.40371,-3.67136,1,2.0,1.0,6.0,,,1.0,,2.0,102.0,1.0,,1.0,
161009050,Flat,Flat,False,525.000 €,525000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Adelfas,28007,40.40371,-3.67136,1,2.0,1.0,3.0,,,1.0,,2.0,97.0,1.0,1.0,1.0,
163165995,Flat,Flat,False,355.000 €,355000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,,40.4052,-3.676901,1,1.0,2.0,,1.0,,,,3.0,80.0,1.0,1.0,,
163165839,Flat,Flat,False,700.000 €,700000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40726,-3.677472,0,3.0,2.0,7.0,,,1.0,,4.0,160.0,,,,
161538616,Flat,Flat,False,430.500 €,430500,25.990 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40691,-3.673473,0,2.0,,,,,1.0,,2.0,103.0,,,,
161697618,Flat,Flat,False,576.800 €,576800,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28007,40.41766,-3.669695,0,2.0,,9.0,,,1.0,,4.0,128.0,,,,
162978865,Flat,Flat,False,550.000 €,550000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Niño Jesús,28009,40.41748,-3.675634,0,1.0,4.0,8.0,,,1.0,,4.0,100.0,,,,
158094933,Flat,Flat,False,430.500 €,430500,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40684,-3.673378,0,2.0,,11.0,,,,,4.0,87.0,,,,
162146588,Flat,Flat,False,975.000 €,975000,125.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.40758,-3.687915,0,4.0,1.0,6.0,1.0,,1.0,,3.0,160.0,1.0,,1.0,
160150701,Flat,Flat,False,325.000 €,325000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.4045,-3.67216,1,1.0,2.0,7.0,1.0,,1.0,,1.0,64.0,1.0,,,
158409376,Flat,Flat,False,469.000 €,469000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40545,-3.67323,0,2.0,4.0,6.0,1.0,,1.0,,4.0,117.0,1.0,,,
162844490,Flat,Flat,False,1.850.000 €,1850000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.41419,-3.689191,0,3.0,2.0,7.0,1.0,,1.0,1.0,4.0,335.0,1.0,1.0,,
163161874,Flat,Flat,False,850.000 €,850000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Niño Jesús,28007,40.40891,-3.67029,1,3.0,2.0,12.0,1.0,,1.0,,3.0,138.0,1.0,1.0,1.0,
163159096,Flat,Flat,False,580.000 €,580000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Estrella,28007,40.4111,-3.663879,1,3.0,2.0,,1.0,,1.0,,4.0,159.0,1.0,,1.0,
163157139,Duplex,Flat,False,429.000 €,429000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40466,-3.677116,0,2.0,2.0,3.0,1.0,,1.0,,2.0,129.0,1.0,,,
161528759,Flat,Flat,False,630.000 €,630000,95.700 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40305,-3.678169,0,1.0,,6.0,,,,,3.0,185.0,,,,
157582018,Flat,Flat,False,620.000 €,620000,24.745 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40401,-3.683638,0,2.0,,,1.0,,1.0,,3.0,104.0,1.0,,,1.0
163151841,Flat,Flat,False,495.000 €,495000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Estrella,28007,40.40952,-3.66952,0,1.0,1.0,6.0,1.0,,,,3.0,101.0,,,,
163150999,Attic,Flat,False,1.050.000 €,1050000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.41846,-3.669407,0,2.0,,13.0,1.0,,1.0,,2.0,130.0,1.0,1.0,,
163144077,Flat,Flat,False,149.990 €,149990,10.010 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40258,-3.674077,0,1.0,1.0,2.0,,,,,2.0,48.0,1.0,,,
162663655,Flat,Flat,False,275.000 €,275000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Adelfas,28007,40.39855,-3.67123,0,1.0,,6.0,1.0,,1.0,,2.0,62.0,1.0,,,
160634748,Flat,Flat,False,430.500 €,430500,25.990 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40699,-3.673394,0,2.0,,11.0,,,1.0,,2.0,88.0,1.0,,,
162689546,Attic,Flat,False,990.000 €,990000,65.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Niño Jesús,28009,40.41639,-3.671645,0,3.0,2.0,14.0,1.0,,1.0,,4.0,201.0,1.0,1.0,,
163041569,Flat,Flat,False,449.900 €,449900,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.42035,-3.677776,0,1.0,4.0,6.0,,,1.0,,3.0,80.0,,,,
160635348,Flat,Flat,False,630.000 €,630000,95.700 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40225,-3.677793,0,1.0,,6.0,,,1.0,1.0,1.0,172.0,,,,
162937114,Flat,Flat,False,682.000 €,682000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Estrella,28007,40.41881,-3.66256,1,2.0,3.0,10.0,1.0,,1.0,,3.0,140.0,1.0,1.0,,
163133291,Flat,Flat,False,330.000 €,330000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.41921,-3.67342,1,1.0,2.0,,1.0,,1.0,,1.0,46.0,1.0,,,
157556588,Duplex,Flat,False,1.500.000 €,1500000,100.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.40809,-3.688989,0,2.0,1.0,,1.0,1.0,1.0,1.0,2.0,170.0,,1.0,,
160652471,Flat,Flat,False,430.500 €,430500,25.990 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.4056,-3.675362,0,2.0,,11.0,,1.0,1.0,,2.0,87.0,,,,
161741603,Flat,Flat,False,3.400.000 €,3400000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.41896,-3.691807,0,4.0,4.0,7.0,1.0,,1.0,1.0,5.0,426.0,1.0,,,
161963377,Flat,Flat,False,189.500 €,189500,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Adelfas,28007,40.39927,-3.670185,0,1.0,,6.0,,,,,1.0,48.0,,,,
163119517,Flat,Flat,False,215.000 €,215000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.4042,-3.679416,0,1.0,,8.0,1.0,,1.0,,1.0,40.0,1.0,,,
163117704,Apartment,Flat,False,375.000 €,375000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40278,-3.675425,0,2.0,,9.0,,,1.0,,3.0,92.0,1.0,1.0,,
163117255,Flat,Flat,False,519.000 €,519000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.41675,-3.67565,1,2.0,1.0,13.0,,,1.0,,3.0,87.0,,,,
163116392,Flat,Flat,False,285.000 €,285000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40349,-3.678643,0,1.0,2.0,7.0,1.0,,1.0,,2.0,52.0,1.0,,,
161473464,Flat,Flat,False,1.200.000 €,1200000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.41732,-3.690932,0,3.0,,,1.0,,1.0,,3.0,158.0,1.0,,,
162143703,Duplex,Flat,False,1.150.000 €,1150000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.40736,-3.688185,0,3.0,1.0,5.0,1.0,,1.0,,3.0,200.0,1.0,,1.0,
162143707,Duplex,Flat,False,2.550.000 €,2550000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.40752,-3.687694,0,4.0,1.0,3.0,1.0,,1.0,,3.0,280.0,1.0,,,1.0
162370804,Flat,Flat,False,565.000 €,565000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.4084,-3.682043,0,2.0,2.0,6.0,1.0,,1.0,,3.0,156.0,1.0,1.0,1.0,
161028596,Flat,Flat,False,450.000 €,450000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.4071,-3.674996,0,2.0,4.0,3.0,1.0,,1.0,,4.0,120.0,,,,
162689529,Duplex,Flat,False,1.150.000 €,1150000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.40926,-3.689893,0,3.0,1.0,,,,1.0,,3.0,115.0,1.0,,,
162745456,Flat,Flat,False,975.000 €,975000,125.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.41365,-3.684923,0,4.0,1.0,3.0,1.0,,1.0,,3.0,160.0,1.0,,,
162664842,Flat,Flat,False,975.000 €,975000,125.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.41302,-3.685678,0,4.0,1.0,6.0,1.0,,1.0,,3.0,160.0,1.0,,,
154912993,Duplex,Flat,False,1.475.000 €,1475000,25.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.40695,-3.687327,0,3.0,1.0,3.0,1.0,,1.0,1.0,2.0,157.0,,1.0,1.0,
162339644,Flat,Flat,False,1.350.000 €,1350000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.41678,-3.679407,0,3.0,,6.0,,,1.0,,4.0,181.0,1.0,,1.0,
