id,buildingSubtype,buildingType,isNewConstruction,price,rawPrice,reducedPrice,country,regionLevel1,regionLevel2,province,municipality,district,neighborhood,zipCode,latitude,longitude,accuracy,bathrooms,conservationState,floor,air_conditioner,heating,elevator,balcony,rooms,surface,heater,terrace,parking,swimming_pool
157874317,Flat,Flat,False,2.400.000 €,2400000,200.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.42203,-3.679188,0,3.0,2.0,,1.0,,1.0,,4.0,283.0,1.0,1.0,,
156947200,Flat,Flat,False,430.500 €,430500,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40682,-3.673391,1,2.0,,11.0,,,1.0,,2.0,104.0,1.0,,,
162384311,Flat,Flat,False,1.490.000 €,1490000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Niño Jesús,28007,40.40963,-3.671778,0,2.0,2.0,10.0,,1.0,1.0,,3.0,198.0,,,,
160539768,Flat,Flat,False,1.500.000 €,1500000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.41389,-3.694627,0,3.0,1.0,4.0,1.0,1.0,1.0,,3.0,194.0,,,,
161003251,Flat,Flat,False,279.000 €,279000,26.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Estrella,28007,40.40647,-3.667305,0,1.0,,7.0,,,,,3.0,72.0,,,,
159607958,Flat,Flat,False,650.000 €,650000,65.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.41804,-3.673448,0,2.0,1.0,8.0,1.0,,1.0,,2.0,113.0,1.0,1.0,,
162542940,Flat,Flat,False,574.999 €,574999,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40611,-3.675411,0,2.0,,8.0,,,1.0,,5.0,160.0,1.0,,,
161627550,Flat,Flat,False,610.000 €,610000,69.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Niño Jesús,28009,40.41661,-3.67144,0,2.0,,8.0,,,1.0,,4.0,125.0,1.0,,,
157930092,Flat,Flat,False,990.000 €,990000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.41818,-3.674372,0,2.0,3.0,8.0,,,1.0,1.0,4.0,205.0,1.0,,,
162170286,Flat,Flat,False,279.000 €,279000,10.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Estrella,28007,40.40654,-3.66771,0,1.0,,7.0,,,1.0,,3.0,72.0,,,,
155878281,Flat,Flat,False,244.000 €,244000,3.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40415,-3.679509,0,1.0,2.0,,,,1.0,,2.0,65.0,1.0,,,
159982573,Flat,Flat,False,699.000 €,699000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.41804,-3.673417,0,2.0,1.0,8.0,1.0,,1.0,,2.0,113.0,1.0,1.0,,
161172539,Flat,Flat,False,279.000 €,279000,26.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Estrella,28007,40.40718,-3.665109,0,1.0,,7.0,,,,,3.0,72.0,,,,
161820699,Flat,Flat,False,950.000 €,950000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28009,40.41764,-3.6793,0,2.0,3.0,6.0,1.0,,1.0,,,164.0,1.0,,,
160875400,Flat,Flat,False,279.000 €,279000,36.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Estrella,28007,40.40803,-3.665024,0,1.0,,7.0,,,1.0,,3.0,72.0,1.0,,,
158859629,Flat,Flat,False,194.995 €,194995,75.005 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40297,-3.675236,0,1.0,3.0,3.0,,,,,3.0,67.0,1.0,,,
159982460,Flat,Flat,False,740.000 €,740000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Niño Jesús,28009,40.41369,-3.67655,0,2.0,2.0,10.0,1.0,,1.0,,4.0,150.0,1.0,,,
160831253,Flat,Flat,False,630.000 €,630000,95.700 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40296,-3.678139,0,1.0,,6.0,,,1.0,,1.0,185.0,1.0,,,
161736866,Flat,Flat,False,1.150.000 €,1150000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Niño Jesús,28009,40.41153,-3.673948,0,3.0,,,,,1.0,,5.0,279.0,,,,
161872871,Flat,Flat,False,420.000 €,420000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40479,-3.672861,0,2.0,,10.0,,,1.0,,4.0,104.0,1.0,1.0,,
157786090,Flat,Flat,False,645.000 €,645000,54.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Estrella,28007,40.41941,-3.667979,0,2.0,,9.0,1.0,,1.0,,3.0,102.0,1.0,1.0,,1.0
160083084,Flat,Flat,False,425.000 €,425000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Estrella,28007,40.41111,-3.668993,0,1.0,1.0,6.0,1.0,,1.0,,1.0,52.0,,,1.0,
160538266,Flat,Flat,False,699.000 €,699000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.41804,-3.673354,0,2.0,1.0,8.0,1.0,,1.0,,2.0,113.0,1.0,1.0,,
162764062,Flat,Flat,False,585.000 €,585000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40391,-3.67702,1,1.0,2.0,,,,1.0,1.0,4.0,140.0,1.0,1.0,,
162762263,Flat,Flat,False,565.000 €,565000,35.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40704,-3.676989,0,2.0,3.0,8.0,,,1.0,,5.0,163.0,1.0,1.0,,
156799539,Flat,Flat,False,795.000 €,795000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.41866,-3.672843,0,2.0,1.0,6.0,1.0,,1.0,,3.0,146.0,1.0,,,
158655234,Flat,Flat,False,849.000 €,849000,16.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Niño Jesús,28007,40.40891,-3.676808,0,3.0,3.0,17.0,,,1.0,,4.0,188.0,1.0,1.0,,
160500861,Flat,Flat,False,699.000 €,699000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.41788,-3.673254,0,2.0,1.0,8.0,1.0,,1.0,,2.0,113.0,1.0,1.0,,
161675855,Flat,Flat,False,1.799.000 €,1799000,121.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.42112,-3.669278,0,4.0,,4.0,,,1.0,,7.0,460.0,1.0,1.0,1.0,
160538168,Flat,Flat,False,740.000 €,740000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Niño Jesús,28009,40.41666,-3.674786,0,2.0,2.0,10.0,1.0,,1.0,,4.0,150.0,1.0,,,
162673028,Flat,Flat,False,590.000 €,590000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.4059,-3.675736,0,2.0,,7.0,,,1.0,,4.0,174.0,,,,
162097403,Flat,Flat,False,370.000 €,370000,15.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.4209,-3.678828,0,1.0,,,1.0,,1.0,,2.0,75.0,,,,
156729473,Flat,Flat,False,1.500.000 €,1500000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.40826,-3.688858,0,3.0,1.0,,1.0,1.0,1.0,,2.0,157.0,,,,
160546510,Flat,Flat,False,795.000 €,795000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.42233,-3.672435,0,2.0,1.0,6.0,1.0,1.0,1.0,,3.0,146.0,,,,
161055456,House_Chalet,Flat,False,630.000 €,630000,95.700 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40316,-3.67809,1,1.0,2.0,6.0,,,,1.0,3.0,172.0,1.0,1.0,,
161489061,Flat,Flat,False,498.000 €,498000,27.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Estrella,28007,40.40703,-3.669165,0,2.0,,11.0,1.0,,1.0,,3.0,116.0,1.0,,,
154759759,Attic,Flat,False,2.050.000 €,2050000,450.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.41982,-3.688107,0,4.0,1.0,11.0,,,1.0,,3.0,240.0,1.0,1.0,,
162723000,Attic,Flat,False,750.000 €,750000,15.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Estrella,28007,40.41163,-3.66341,1,3.0,4.0,,1.0,,1.0,1.0,4.0,172.0,1.0,1.0,,
162702838,Flat,Flat,False,4.700.000 €,4700000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28001,40.41835,-3.687603,0,4.0,3.0,8.0,,,,,4.0,400.0,,,,
162699484,Flat,Flat,False,810.000 €,810000,60.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.41801,-3.677406,0,2.0,,,,,1.0,,,115.0,1.0,,,
159084356,Apartment,Flat,False,175.000 €,175000,15.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40289,-3.679017,0,1.0,,9.0,1.0,,1.0,,1.0,38.0,1.0,,,
162666510,Flat,Flat,False,615.000 €,615000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Estrella,28007,40.40994,-3.665007,0,2.0,3.0,7.0,1.0,,1.0,,3.0,131.0,1.0,,,
162659123,Flat,Flat,False,415.000 €,415000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Estrella,28007,40.40738,-3.66987,1,1.0,4.0,,,,1.0,,3.0,98.0,1.0,1.0,,
160451694,Flat,Flat,False,610.000 €,610000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.40818,-3.68879,0,2.0,,6.0,,,,,4.0,187.0,,,,
161667804,Flat,Flat,False,400.000 €,400000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.41787,-3.671913,0,1.0,2.0,11.0,1.0,,1.0,,2.0,90.0,1.0,,,
160151701,Flat,Flat,False,770.000 €,770000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.40686,-3.68281,1,2.0,,9.0,1.0,,1.0,1.0,3.0,152.0,1.0,1.0,,
162580153,Flat,Flat,False,540.000 €,540000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40452,-3.68197,1,2.0,4.0,,,,1.0,1.0,4.0,164.0,,,,
162040056,Flat,Flat,False,211.000 €,211000,38.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.40723,-3.683511,0,1.0,,3.0,,,1.0,,1.0,40.0,1.0,,,
162417947,Flat,Flat,False,400.000 €,400000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40485,-3.68304,1,1.0,2.0,,1.0,,1.0,,2.0,75.0,1.0,1.0,,
161534598,Flat,Flat,False,6.900.000 €,6900000,600.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28001,40.4213,-3.683426,0,4.0,4.0,7.0,1.0,,1.0,,6.0,623.0,1.0,1.0,,
161640652,Flat,Flat,False,1.550.000 €,1550000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.41787,-3.690928,0,4.0,4.0,9.0,1.0,,1.0,,4.0,175.0,,,,
159284848,Loft,Flat,False,245.000 €,245000,40.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40509,-3.677042,0,2.0,,3.0,1.0,,1.0,,,165.0,,,,
162322853,Flat,Flat,False,649.000 €,649000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Niño Jesús,28007,40.40784,-3.67036,1,2.0,8.0,,,,1.0,,4.0,150.0,1.0,,,
162282790,Flat,Flat,False,910.000 €,910000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.41852,-3.675978,0,2.0,3.0,6.0,,,1.0,,5.0,180.0,,,,
157184988,Flat,Flat,False,1.900.000 €,1900000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.41191,-3.691771,0,3.0,4.0,7.0,,,1.0,1.0,5.0,221.0,,,,
157282987,Attic,Flat,False,2.100.000 €,2100000,400.000 €,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.41905,-3.692122,0,4.0,3.0,11.0,1.0,,1.0,,3.0,236.0,1.0,1.0,,
161753247,Flat,Flat,False,389.000 €,389000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28014,40.40585,-3.68078,0,1.0,4.0,8.0,,,1.0,,3.0,97.0,,,,
162205375,Flat,Flat,False,697.000 €,697000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.41748,-3.67139,1,2.0,8.0,,1.0,,1.0,,3.0,115.0,1.0,,,
159302391,Flat,Flat,False,430.500 €,430500,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.4088,-3.673651,0,2.0,,11.0,,,,,2.0,104.0,,,,
162114205,Flat,Flat,False,1.600.000 €,1600000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.41988,-3.676231,0,3.0,,10.0,,,1.0,,6.0,250.0,,,,
160086010,Flat,Flat,False,425.000 €,425000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Estrella,28007,40.41196,-3.67112,0,1.0,,6.0,1.0,,1.0,,1.0,55.0,1.0,,,
161989208,Flat,Flat,False,399.000 €,399000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Estrella,28007,40.41991,-3.666284,0,1.0,3.0,,1.0,,1.0,,2.0,73.0,,,,
161948540,Flat,Flat,False,189.500 €,189500,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Adelfas,28007,40.39907,-3.67003,1,1.0,2.0,,,,,,1.0,55.0,,,,
161280843,Duplex,Flat,False,2.450.000 €,2450000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.42339,-3.67705,0,3.0,,13.0,,1.0,1.0,,3.0,278.0,,,,
161827530,Flat,Flat,False,600.000 €,600000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.40747,-3.68024,1,2.0,2.0,,1.0,,1.0,,4.0,155.0,1.0,1.0,1.0,
161801062,Flat,Flat,False,285.000 €,285000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40658,-3.67565,1,1.0,4.0,,1.0,,1.0,,3.0,76.0,1.0,,,
161786344,Flat,Flat,False,535.000 €,535000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.41672,-3.67023,1,2.0,4.0,,,,1.0,,3.0,120.0,1.0,,,
160293661,Flat,Flat,False,479.000 €,479000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Niño Jesús,28007,40.40911,-3.675946,1,2.0,,6.0,1.0,,1.0,,2.0,68.0,1.0,,,
161366073,Flat,Flat,False,525.000 €,525000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Estrella,28007,40.40691,-3.66906,1,2.0,,,1.0,,1.0,,3.0,120.0,1.0,,,
161359268,Attic,Flat,False,830.000 €,830000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.40856,-3.680711,1,2.0,3.0,,1.0,,1.0,,4.0,156.0,1.0,1.0,1.0,
161276893,Flat,Flat,False,600.000 €,600000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.41905,-3.676096,0,2.0,,6.0,1.0,,1.0,,4.0,105.0,,,,
159728160,Flat,Flat,False,1.900.000 €,1900000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.41402,-3.690146,0,,4.0,7.0,,,,,,200.0,,,,
160490806,Duplex,Flat,False,1.500.000 €,1500000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.40921,-3.689776,0,4.0,3.0,9.0,1.0,,1.0,1.0,4.0,250.0,1.0,1.0,,
161208889,Flat,Flat,False,465.000 €,465000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40402,-3.67767,1,2.0,,,,,1.0,,6.0,120.0,,,,
160518386,Duplex,Flat,False,3.500.000 €,3500000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.41769,-3.690998,0,2.0,4.0,6.0,1.0,,1.0,1.0,3.0,476.0,,,,
161157027,Flat,Flat,False,520.000 €,520000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Adelfas,28007,40.40461,-3.66744,1,2.0,2.0,,1.0,,1.0,,2.0,121.0,1.0,1.0,1.0,
161043554,Flat,Flat,False,2.300.000 €,2300000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.41831,-3.693004,0,4.0,1.0,,,,,,4.0,390.0,1.0,1.0,1.0,
160517928,Flat,Flat,False,1.200.000 €,1200000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.41792,-3.690512,0,3.0,1.0,4.0,1.0,,1.0,,3.0,158.0,,,,
160592157,Attic,Flat,False,880.000 €,880000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.4181,-3.676195,0,2.0,,11.0,1.0,,1.0,,2.0,138.0,1.0,1.0,,
157940564,Flat,Flat,False,310.500 €,310500,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40494,-3.675731,0,2.0,3.0,3.0,,,,,3.0,78.0,,,,
153399940,Flat,Flat,False,516.681 €,516681,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40603,-3.67818,1,2.0,2.0,3.0,,,1.0,,2.0,117.0,,,,
160543309,Flat,Flat,False,880.000 €,880000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Estrella,28007,40.4169,-3.66484,1,3.0,8.0,,1.0,,1.0,1.0,3.0,167.0,1.0,,1.0,
160586648,Flat,Flat,False,670.000 €,670000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40669,-3.6791,1,3.0,2.0,,1.0,,1.0,,4.0,164.0,1.0,1.0,,
158519959,Flat,Flat,False,670.000 €,670000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40352,-3.679795,0,2.0,,,,,1.0,,3.0,106.0,,,,
160314400,Flat,Flat,False,640.000 €,640000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.41833,-3.677587,1,2.0,,,1.0,,1.0,,4.0,120.0,1.0,,,
159720235,Attic,Flat,False,800.000 €,800000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Niño Jesús,28007,40.41034,-3.669971,1,2.0,3.0,,1.0,,1.0,1.0,4.0,150.0,1.0,1.0,,
153581613,Flat,Flat,False,2.200.000 €,2200000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.41532,-3.692201,0,2.0,,4.0,,,,1.0,5.0,230.0,,,,
158997982,Flat,Flat,False,340.000 €,340000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40596,-3.67793,1,1.0,3.0,,,,1.0,,3.0,86.0,1.0,1.0,,
155739203,Flat,Flat,False,515.000 €,515000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.40748,-3.680638,0,2.0,4.0,6.0,,,1.0,,4.0,155.0,1.0,,,
153100070,Flat,Flat,False,1.125.000 €,1125000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.41963,-3.674712,0,4.0,,,,,,,5.0,239.0,1.0,1.0,,
157735253,Flat,Flat,False,320.000 €,320000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Niño Jesús,28009,40.41565,-3.67604,1,1.0,,,,,1.0,,3.0,60.0,1.0,,,
157597805,Flat,Flat,False,444.000 €,444000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Niño Jesús,28007,40.41645,-3.66953,1,1.0,,,,,1.0,,2.0,45.0,1.0,,,
157512833,Flat,Flat,False,849.000 €,849000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Niño Jesús,28007,40.40882,-3.67668,1,3.0,3.0,,,1.0,1.0,,4.0,135.0,,,1.0,1.0
157270414,Flat,Flat,False,500.000 €,500000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40669,-3.67218,1,2.0,,,,1.0,1.0,,4.0,120.0,,,,
156701559,Flat,Flat,False,399.000 €,399000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40705,-3.67788,1,2.0,,,,,1.0,,3.0,89.0,,,,
153604244,Flat,Flat,False,495.000 €,495000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Estrella,28007,40.40937,-3.66951,1,1.0,1.0,,,,1.0,1.0,3.0,120.0,1.0,1.0,1.0,
148167275,Flat,Flat,False,425.000 €,425000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Adelfas,28007,40.40209,-3.67056,1,2.0,1.0,,1.0,,1.0,,2.0,95.0,1.0,,1.0,
146670773,Flat,Flat,False,645.000 €,645000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40704,-3.67649,1,2.0,,,1.0,,1.0,,3.0,150.0,1.0,1.0,,
163014426,Flat,Flat,False,4.500.000 €,4500000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Jerónimos,28014,40.42091,-3.690128,0,4.0,2.0,7.0,1.0,,1.0,1.0,5.0,407.0,1.0,,,
161776900,Flat,Flat,False,360.000 €,360000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Pacífico,28007,40.40447,-3.67869,1,1.0,2.0,,,,1.0,,1.0,71.0,1.0,,,
155871991,Flat,Flat,False,595.000 €,595000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Adelfas,28007,40.40525,-3.66714,1,2.0,,,1.0,,1.0,,4.0,145.0,1.0,,1.0,1.0
151833287,Flat,Flat,False,955.000 €,955000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Adelfas,28007,40.40031,-3.66965,1,1.0,,,,,,,1.0,48.0,,,,
154614911,Flat,Flat,False,445.000 €,445000,,España,Madrid,Madrid,Madrid, Madrid Capital,Retiro,Ibiza de Madrid,28009,40.4182,-3.675778,0,1.0,2.0,9.0,1.0,,1.0,,2.0,46.0,,,,
